"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-05-30",,,,,"11.4","H,,S","20.8",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-05-31",,,,,"1.5","H,,S","6.2",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-06-01",,,,,"-0.6","H,,S","0.7",",,S","-2.3",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-06-02",,,,,"-0.4","H,,S","1.7",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-06-03",,,,,"4.9","H,,S",,,"-3.9",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-06-04",,,,,"11.2","H,,S","14.0",",,S","1.9",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-06-05",,,,,"2.7","H,,S","12.6",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-06-06",,,,,"3.2","H,,S",,,"-0.2",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-06-07",,,,,"17.6","H,,S",,,"1.0",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-06-08",,,,,"10.2","H,,S","15.5",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-06-09",,,,,"11.3","H,,S",,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-06-10",,,,,"12.2","H,,S","26.0",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-06-11",,,,,"9.3","H,,S","12.3",",,S","1.6",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-06-12",,,,,"8.7","H,,S","18.6",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-06-13",,,,,"3.9","H,,S","6.3",",,S","1.6",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-06-14",,,,,"5.5","H,,S","9.1",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-06-15",,,,,"6.2","H,,S",,,"1.8",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-06-16",,,,,"10.5","H,,S",,,"2.1",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-06-17",,,,,"17.4","H,,S","21.6",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-06-18",,,,,"17.7","H,,S","22.3",",,S","12.8",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-06-19",,,,,"19.2","H,,S","22.8",",,S","13.1",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-06-20",,,,,"14.6","H,,S","24.0",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-06-21",,,,,"4.1","H,,S","7.5",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-06-22",,,,,"6.1","H,,S","9.4",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-06-23",,,,,"15.4","H,,S","19.2",",,S","1.6",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-06-24",,,,,"13.8","H,,S","25.6",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-06-25",,,,,"4.0","H,,S","5.4",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-06-26",,,,,"2.4","H,,S","4.6",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-06-27",,,,,"3.9","H,,S",,,"1.4",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-06-28",,,,,"5.9","H,,S",,,"1.9",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-06-29",,,,,"9.2","H,,S","11.7",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-06-30",,,,,"12.5","H,,S","15.3",",,S","6.6",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-07-01",,,,,"13.3","H,,S","20.5",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-07-02",,,,,"8.8","H,,S","10.5",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-07-03",,,,,"10.8","H,,S",,,"6.9",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-07-04",,,,,"19.6","H,,S","23.2",",,S","8.4",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-07-05",,,,,"20.8","H,,S","25.0",",,S","15.3",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-07-06",,,,,"24.4","H,,S","28.0",",,S","16.8",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-07-07",,,,,"22.3","H,,S","30.0",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-07-08",,,,,"22.8","H,,S","27.7",",,S","15.0",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-07-09",,,,,"22.6","H,,S","27.4",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-07-10",,,,,"16.9","H,,S","24.4",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-07-11",,,,,"15.5","H,,S","18.4",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-07-12",,,,,"18.7","H,,S","22.2",",,S","10.4",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-07-13",,,,,"21.2","H,,S","26.9",",,S","13.0",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-07-14",,,,,"13.9","H,,S","25.9",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-07-15",,,,,"9.4","H,,S",,,"6.0",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-07-16",,,,,"14.6","H,,S","18.5",",,S","6.6",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-07-17",,,,,"8.7","H,,S","14.1",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-07-18",,,,,"13.4","H,,S",,,"4.5",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-07-19",,,,,"14.9","H,,S","23.7",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-07-20",,,,,"5.1","H,,S","9.6",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-07-21",,,,,"4.6","H,,S","9.0",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-07-22",,,,,"5.3","H,,S","7.4",",,S","2.2",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-07-23",,,,,"5.8","H,,S","7.3",",,S","3.0",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-07-24",,,,,"5.8","H,,S","10.2",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-07-25",,,,,"3.3","H,,S","6.0",",,S","0.5",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-07-26",,,,,"3.7","H,,S","6.1",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-07-27",,,,,"3.5","H,,S",,,"1.6",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-07-28",,,,,"5.7","H,,S","7.9",",,S","2.8",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-07-29",,,,,"6.4","H,,S","9.7",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-07-30",,,,,"9.6","H,,S","11.8",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-07-31",,,,,"6.6","H,,S","10.5",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-08-01",,,,,"11.4","H,,S","14.5",",,S","2.2",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-08-02",,,,,"11.1","H,,S",,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-08-03",,,,,"8.6","H,,S","15.7",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-08-04",,,,,"9.5","H,,S","16.0",",,S","2.4",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-08-05",,,,,"5.1","H,,S","10.0",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-08-06",,,,,"5.8","H,,S",,,"1.6",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-08-07",,,,,"7.8","H,,S","12.6",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-08-08",,,,,"7.8","H,,S",,,"2.8",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-08-09",,,,,"3.9","H,,S","7.6",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-08-10",,,,,"9.2","H,,S","12.6",",,S","1.7",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-08-11",,,,,"16.7","H,,S","21.5",",,S","6.0",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-08-12",,,,,"17.3","H,,S","21.1",",,S","14.7",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-08-13",,,,,"16.2","H,,S","20.3",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-08-14",,,,,"10.4","H,,S","16.2",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-08-15",,,,,"5.7","H,,S","9.0",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-08-16",,,,,"13.2","H,,S","15.5",",,S","2.0",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-08-17",,,,,"11.4","H,,S","16.4",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-08-18",,,,,"17.9","H,,S","20.0",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-08-19",,,,,"16.8","H,,S","20.0",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-08-20",,,,,"11.1","H,,S","18.0",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-08-21",,,,,"8.3","H,,S","9.5",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-08-22",,,,,"12.4","H,,S","15.3",",,S","7.8",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-08-23",,,,,"15.8","H,,S","19.5",",,S","11.5",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-08-24",,,,,"12.7","H,,S","17.7",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-08-25",,,,,"9.9","H,,S","11.1",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-08-26",,,,,"11.6","H,,S","15.5",",,S","8.5",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-08-27",,,,,"8.8","H,,S","14.4",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-08-28",,,,,"4.6","H,,S","8.1",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-08-29",,,,,"7.5","H,,S","10.8",",,S","2.5",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-08-30",,,,,"13.0","H,,S","16.2",",,S","5.8",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-08-31",,,,,"11.7","H,,S","14.8",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-09-01",,,,,"10.8","H,,S","17.9",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-09-02",,,,,"14.1","H,,S","19.5",",,S","6.9",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-09-03",,,,,"7.5","H,,S","13.0",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-09-04",,,,,"4.1","H,,S",,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-09-05",,,,,"2.4","H,,S","3.8",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-09-06",,,,,"1.8","H,,S","5.6",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-09-07",,,,,"2.8","H,,S","4.7",",,S","-1.1",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-09-08",,,,,"5.8","H,,S","8.8",",,S","1.9",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-09-09",,,,,"8.6","H,,S","11.3",",,S","3.7",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-09-10",,,,,"8.0","H,,S",,,"6.1",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-09-11",,,,,"10.6","H,,S","16.4",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-09-12",,,,,"1.6","H,,S","3.3",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-09-13",,,,,"0.8","H,,S","5.4",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-09-14",,,,,"0.3","H,,S","5.0",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-09-15",,,,,"3.1","H,,S",,,"-2.2",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-09-16",,,,,"2.7","H,,S",,,"0.2",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-09-17",,,,,"6.8","H,,S","10.7",",,S","2.1",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-09-18",,,,,"0.7","H,,S","4.2",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-09-19",,,,,"1.3","H,,S","4.3",",,S","-2.5",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-09-20",,,,,"4.4","H,,S","9.5",",,S","-1.0",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-09-21",,,,,"7.2","H,,S","12.5",",,S","-0.9",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-09-22",,,,,"6.9","H,,S","12.2",",,S","-0.1",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-09-23",,,,,"1.7","H,,S","4.0",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-09-24",,,,,"1.6","H,,S","5.5",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-09-25",,,,,"3.1","H,,S","6.0",",,S","0.1",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-09-26",,,,,"6.4","H,,S","9.8",",,S","0.8",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-09-27",,,,,"4.1","H,,S","10.0",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-09-28",,,,,"3.1","H,,S","8.5",",,S","-1.0",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-09-29",,,,,"3.0","H,,S","6.0",",,S","-0.5",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-09-30",,,,,"0.8","H,,S","4.3",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-10-01",,,,,"-1.3","H,,S","0.6",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-10-02",,,,,"-1.1","H,,S","0.2",",,S","-3.0",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-10-03",,,,,"-1.6","H,,S","1.1",",,S","-2.5",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-10-04",,,,,"-1.7","H,,S","-0.1",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-10-05",,,,,"-1.2","H,,S","2.3",",,S","-4.5",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-10-06",,,,,"0.8","H,,S","3.1",",,S","-4.3",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-10-07",,,,,"-0.1","H,,S","5.0",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-10-08",,,,,"-3.2","H,,S",,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-10-09",,,"61.0",",,S","-4.3","H,,S","-3.8",",,S","-4.9",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-10-10",,,"71.0",",,S","-5.9","H,,S","-2.4",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-10-11",,,"79.0",",,S","-8.5","H,,S","-7.7",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-10-12",,,"99.0",",,S","-8.2","H,,S","-7.2",",,S","-9.5",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-10-13",,,"109.0",",,S","-13.4","H,,S","-8.0",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-10-14",,,"109.0",",,S","-10.9","H,,S",,,"-19.3",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-10-15",,,"109.0",",,S","-6.7","H,,S",,,"-14.3",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-10-16",,,"109.0",",,S","-2.3","H,,S","-1.6",",,S","-6.8",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-10-17",,,"109.0",",,S","-2.1","H,,S",,,"-3.2",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-10-18",,,"160.0",",,S","-3.9","H,,S","0.1",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-10-19",,,,,"-4.4","H,,S",,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-10-20",,,"180.0",",,S","-5.5","H,,S","-4.7",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-10-21",,,"180.0",",,S","-5.9","H,,S","-5.2",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-10-22",,,"180.0",",,S","-7.4","H,,S","-5.6",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-10-23",,,"180.0",",,S","-11.0","H,,S",,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-10-24",,,"201.0",",,S","-13.1","H,,S","-11.5",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-10-25",,,"231.0",",,S","-13.7","H,,S",,,"-15.4",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-10-26",,,"231.0",",,S","-13.9","H,,S","-8.7",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-10-27",,,"249.0",",,S","-18.1","H,,S","-16.5",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-10-28",,,"249.0",",,S","-14.1","H,,S","-10.5",",,S","-19.6",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-10-29",,,"290.0",",,S","-18.1","H,,S","-15.7",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-10-30",,,"290.0",",,S","-12.1","H,,S",,,"-19.5",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-10-31",,,"290.0",",,S","-2.1","H,,S","0.5",",,S","-15.5",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-11-01",,,"290.0",",,S","-1.0","H,,S",,,"-5.3",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-11-02",,,"259.0",",,S","2.9","H,,S","3.6",",,S","-1.9",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-11-03",,,"191.0",",,S","-1.2","H,,S","3.8",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-11-04",,,"201.0",",,S","-12.9","H,,S","-7.2",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-11-05",,,"201.0",",,S","-20.4","H,,S","-14.6",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-11-06",,,"201.0",",,S","-18.8","H,,S",,,"-23.5",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-11-07",,,"201.0",",,S","-8.5","H,,S",,,"-19.6",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-11-08",,,"201.0",",,S","-8.6","H,,S","-5.7",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-11-09",,,"201.0",",,S","-14.4","H,,S","-10.4",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-11-10",,,"201.0",",,S","-15.1","H,,S",,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-11-11",,,"201.0",",,S","-10.8","H,,S",,,"-15.1",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-11-12",,,"201.0",",,S","-2.4","H,,S",,,"-11.6",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-11-13",,,"211.0",",,S","-9.8","H,,S","-1.1",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-11-14",,,"211.0",",,S","-7.2","H,,S","-4.5",",,S","-13.0",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-11-15",,,"211.0",",,S","-8.2","H,,S","-7.3",",,S","-10.2",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-11-16",,,"211.0",",,S","-1.7","H,,S",,,"-10.3",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-11-17",,,"211.0",",,S","-7.2","H,,S","2.4",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-11-18",,,"211.0",",,S","-15.8","H,,S",,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-11-19",,,"211.0",",,S","-5.4","H,,S","-2.7",",,S","-16.6",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-11-20",,,"221.0",",,S","-16.0","H,,S","-11.4",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-11-21",,,"239.0",",,S","-18.8","H,,S","-15.8",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-11-22",,,"239.0",",,S","-18.7","H,,S",,,"-22.5",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-11-23",,,"239.0",",,S","-18.6","H,,S","-14.7",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-11-24",,,"249.0",",,S","-15.3","H,,S",,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-11-25",,,"259.0",",,S","-12.2","H,,S","-9.5",",,S","-15.1",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-11-26",,,"259.0",",,S","-13.1","H,,S",,,"-14.9",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-11-27",,,"259.0",",,S","-13.7","H,,S","-11.8",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-11-28",,,"269.0",",,S","-20.3","H,,S","-17.0",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-11-29",,,"269.0",",,S","-20.8","H,,S",,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-11-30",,,"279.0",",,S","-24.3","H,,S","-20.1",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-12-01",,,"279.0",",,S","-31.8","H,,S","-26.6",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-12-02",,,"279.0",",,S","-28.9","H,,S",,,"-36.6",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-12-03",,,"279.0",",,S","-20.8","H,,S",,,"-28.7",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-12-04",,,"290.0",",,S","-14.2","H,,S","-9.8",",,S","-25.2",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-12-05",,,"290.0",",,S","-16.3","H,,S","-13.2",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-12-06",,,"300.0",",,S","-24.2","H,,S",,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-12-07",,,"300.0",",,S","-26.8","H,,S","-23.8",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-12-08",,,"300.0",",,S","-30.2","H,,S","-27.5",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-12-09",,,"1311.0",",G,S","-30.8","H,,S",,,"-32.4",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-12-10",,,,,"-27.7","H,,S","-26.2",",,S","-31.7",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-12-11",,,"320.0",",,S","-32.8","H,,S","-29.4",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-12-12",,,"320.0",",,S","-36.8","H,,S",,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-12-13",,,"320.0",",,S","-35.2","H,,S",,,"-37.8",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-12-14",,,"320.0",",,S","-35.2","H,,S","-32.3",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-12-15",,,"320.0",",,S","-39.0","H,,S","-36.5",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-12-16",,,"320.0",",,S","-34.0","H,,S",,,"-41.0",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-12-17",,,"320.0",",,S","-39.5","H,,S","-32.7",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-12-18",,,"320.0",",,S","-43.4","H,,S","-43.0",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","2006-12-19",,,"320.0",",,S","-37.0","H,,S",,,"-43.8",",,S"
